8.195876288659793563e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.288329519450800920e-03 9.363295880149813052e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.890359168241966025e-03 0.000000000000000000e+00 0.000000000000000000e+00 3.682170542635659211e-02 9.917355371900827068e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.344481605351170509e-03 2.486486486486486625e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.122137404580153097e-01 0.000000000000000000e+00 2.288329519450800920e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.890359168241966025e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.358778625954198654e-02 9.071566731141199602e-01 2.974828375286041326e-02 7.490636704119850268e-03 2.590673575129533775e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.323251417769376152e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.305785123966942067e-03 8.771929824561403022e-03 0.000000000000000000e+00 0.000000000000000000e+00 6.182380216383307446e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.341920374707259951e-03 0.000000000000000000e+00 9.803921568627450844e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.345537757437070603e-01 6.242197253433208123e-03 1.295336787564766758e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.671077504725898291e-03 3.102625298329355491e-02 3.777335984095427091e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.119010819165378201e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.572438162544169682e-01 2.107728337236533869e-02 2.155172413793103418e-03 1.960784313725490169e-02 0.000000000000000000e+00
7.731958762886598224e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.421972534332084981e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.780718336483932050e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.124031007751938038e-01 3.636363636363636187e-02 2.280701754385965063e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.505016722408026864e-01 1.081081081081081141e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.595419847328244226e-02 0.000000000000000000e+00 2.517162471395880882e-02 0.000000000000000000e+00 9.507772020725389073e-01 0.000000000000000000e+00 0.000000000000000000e+00 6.049149338374291279e-02 4.773269689737470386e-03 7.952286282306162205e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.273570324574960735e-03 0.000000000000000000e+00 0.000000000000000000e+00 5.300353356890459729e-03 9.016393442622951115e-02 1.724137931034482735e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.242197253433208557e-04 0.000000000000000000e+00 6.300715990453460424e-01 3.668261562998405001e-01 0.000000000000000000e+00 2.625298329355608626e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.652892561983471034e-03 0.000000000000000000e+00 1.570680628272251231e-02 0.000000000000000000e+00 1.545595054095826862e-03 0.000000000000000000e+00 6.756756756756757132e-03 0.000000000000000000e+00 1.170960187353629976e-03 0.000000000000000000e+00 6.535947712418301025e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.365155131264916388e-01 6.204146730462519743e-01 0.000000000000000000e+00 7.159904534606205580e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.545595054095826862e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.154639175257731860e-03 0.000000000000000000e+00 1.934235976789168291e-03 1.601830663615560688e-02 1.123595505617977497e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.296786389413988383e-01 0.000000000000000000e+00 3.976143141153081102e-03 3.682170542635659211e-02 4.628099173553718720e-02 1.754385964912280734e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.081916537867078781e-02 1.003344481605351196e-02 4.054054054054054279e-03 0.000000000000000000e+00 1.170960187353629976e-03 0.000000000000000000e+00 0.000000000000000000e+00 9.730848861283643292e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.386634844868735193e-03 4.784688995215310818e-03 9.451795841209829907e-03 9.069212410501192867e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.754385964912280734e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.727975270479134524e-03 0.000000000000000000e+00 0.000000000000000000e+00 8.480565371024735566e-02 1.463700234192037430e-01 0.000000000000000000e+00 3.267973856209150426e-03 0.000000000000000000e+00
