7.232142857142856984e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.127819548872180389e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.732240437158469943e-03 1.198026779422128180e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.102040816326530205e-03 0.000000000000000000e+00 1.156069364161849654e-02 3.376205787781350609e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.145922746781115872e-03
0.000000000000000000e+00 9.463327370304114305e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.075268817204301161e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.252236135957066239e-02 9.727626459143968729e-01 1.545253863134657922e-02 5.012531328320801727e-03 6.451612903225806446e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.816901408450704289e-02 0.000000000000000000e+00 0.000000000000000000e+00 8.281573498964803909e-03 0.000000000000000000e+00 9.646302250803859279e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.116207951070336442e-03 0.000000000000000000e+00
0.000000000000000000e+00 3.577817531305903416e-03 0.000000000000000000e+00 8.807947019867549132e-01 3.759398496240601295e-03 4.301075268817204297e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.166666666666666609e-03 1.048218029350104878e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.140786749482401607e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.464285714285714385e-02 9.607577807848444174e-02 7.797270955165691575e-03 3.058103975535168221e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.401002506265664138e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.366120218579234928e-02 1.832276250880902208e-02 1.070422535211267567e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.321772639691714879e-02 3.215434083601286137e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.398926654740608289e-02 0.000000000000000000e+00 2.207505518763796908e-03 0.000000000000000000e+00 9.655913978494623517e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.096436058700209756e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.140786749482401954e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.119079837618402989e-03 3.118908382066276630e-02 0.000000000000000000e+00 7.081545064377682552e-02
1.250000000000000069e-02 0.000000000000000000e+00 1.945525291828793801e-03 0.000000000000000000e+00 1.253132832080200432e-03 0.000000000000000000e+00 5.318892900120336664e-01 1.225806451612903164e-01 0.000000000000000000e+00 7.127882599580712131e-02 3.584229390681003581e-03 0.000000000000000000e+00 7.047216349541931234e-03 0.000000000000000000e+00 0.000000000000000000e+00 5.102040816326530205e-03 0.000000000000000000e+00 0.000000000000000000e+00 3.215434083601286137e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.810397553516819663e-02 0.000000000000000000e+00
1.785714285714285659e-03 0.000000000000000000e+00 3.891050583657587603e-03 0.000000000000000000e+00 2.506265664160400863e-03 0.000000000000000000e+00 4.645006016847171848e-01 8.645161290322580516e-01 2.083333333333333304e-03 6.289308176100629269e-03 5.376344086021505805e-03 0.000000000000000000e+00 7.047216349541931234e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.215434083601286137e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.635761589403973593e-02 2.506265664160400863e-03 4.301075268817204297e-03 0.000000000000000000e+00 0.000000000000000000e+00 8.270833333333332815e-01 2.096436058700209756e-03 8.960573476702508519e-03 5.464480874316939886e-03 2.325581395348837177e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.242236024844720413e-02 9.633911368015413493e-03 2.893890675241157437e-02 1.275510204081632551e-03 0.000000000000000000e+00 0.000000000000000000e+00 3.363914373088684739e-02 6.437768240343347270e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.415011037527593815e-03 1.253132832080200432e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.290322580645161289e-02 4.166666666666666609e-03 7.756813417190775439e-01 3.584229390681003581e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.726708074534161586e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.484693877551020252e-02 1.650879566982408619e-01 1.949317738791422894e-03 1.834862385321101019e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.207505518763796908e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000139e-02 1.048218029350104878e-02 8.602150537634408733e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.035196687370600402e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.551020408163265103e-03 1.353179972936400643e-03 0.000000000000000000e+00 2.140672782874617625e-02 2.145922746781115872e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.380952380952380820e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.677595628415300189e-01 1.437632135306553816e-01 1.971830985915493106e-02 2.202643171806167605e-03 5.102040816326530205e-03 0.000000000000000000e+00 2.119460500963391003e-02 3.215434083601286137e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.571428571428571317e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.503759398496240518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.103825136612021418e-02 3.255813953488372325e-01 5.633802816901408751e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.660886319845857440e-02 2.250803858520900383e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.556420233463035041e-02 6.622516556291390723e-03 1.741854636591478600e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.083333333333333304e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.366120218579234928e-02 2.325581395348837177e-02 8.253521126760563487e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.055876685934489967e-02 3.215434083601286137e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.116207951070336442e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.891050583657587603e-03 0.000000000000000000e+00 3.759398496240601295e-03 0.000000000000000000e+00 1.203369434416365867e-03 0.000000000000000000e+00 1.250000000000000069e-02 8.385744234800839025e-03 3.584229390681003581e-03 8.196721311475410263e-03 2.043692741367160101e-02 0.000000000000000000e+00 8.303964757709251243e-01 3.061224489795918435e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.826530612244897871e-03 1.353179972936400643e-03 0.000000000000000000e+00 1.100917431192660612e-01 0.000000000000000000e+00
1.785714285714285659e-03 0.000000000000000000e+00 1.945525291828793801e-03 0.000000000000000000e+00 2.130325814536340734e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.333333333333333218e-03 8.385744234800839025e-03 0.000000000000000000e+00 4.098360655737704611e-02 1.205073995771670237e-01 8.450704225352111826e-03 1.651982378854625622e-01 6.785714285714286031e-01 0.000000000000000000e+00 2.890173410404624221e-02 1.511254019292604389e-01 7.653061224489795741e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.131498470948012203e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.207505518763797081e-02 6.265664160401002158e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.192872117400419513e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.047216349541931234e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.556935817805382483e-01 0.000000000000000000e+00 6.430868167202572275e-03 1.798469387755101956e-01 3.924221921515561734e-02 1.949317738791422894e-03 1.834862385321101019e-02 0.000000000000000000e+00
4.107142857142857123e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.135338345864661425e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.096436058700209756e-03 0.000000000000000000e+00 4.371584699453551909e-02 6.201550387596899139e-02 2.816901408450704376e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.763005780346821316e-01 4.180064308681671892e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.428571428571428492e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.315789473684210453e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.278688524590164105e-02 1.374207188160676552e-01 2.816901408450704376e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.431599229287090658e-02 3.665594855305466249e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.058103975535168221e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.415011037527593815e-03 1.253132832080200432e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.519668737060041575e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.390306122448979886e-01 8.119079837618402989e-03 3.898635477582845787e-03 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.484472049689440826e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.188775510204081703e-02 6.603518267929634478e-01 1.949317738791422894e-03 3.058103975535168221e-03 0.000000000000000000e+00
0.000000000000000000e+00 3.577817531305903416e-03 0.000000000000000000e+00 2.207505518763796908e-03 0.000000000000000000e+00 8.602150537634408595e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.070393374741200977e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.551020408163265103e-03 2.029769959404600921e-02 9.512670565302143721e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.321428571428571785e-02 0.000000000000000000e+00 0.000000000000000000e+00 8.830022075055187630e-03 1.253132832080200432e-02 0.000000000000000000e+00 2.406738868832731734e-03 0.000000000000000000e+00 4.166666666666666609e-03 9.853249475890984987e-02 7.168458781362007162e-03 0.000000000000000000e+00 1.021846370683579946e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.832298136645963138e-02 7.707129094412331315e-03 1.929260450160771856e-02 3.188775510204081703e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.055045871559633364e-01 2.145922746781115872e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.415011037527593815e-03 1.253132832080200432e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.104166666666666630e-01 0.000000000000000000e+00 1.075268817204301092e-01 0.000000000000000000e+00 2.818886539816772493e-03 0.000000000000000000e+00 2.202643171806167605e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.583690987124463767e-01
